Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Liberia,LBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,965.395523330548,986.572798678639,1012.9189129211,715.818246812872,745.397861816656,774.032567790285,815.218917036837,872.584645942216,915.053599714179,939.496290246214,980.1181397741,1040.76141404018,1156.95319448003,1360.12910370155,1418.77355515891,1340.43279741197,1490.33581410026,1664.94481323565,1799.72751397748,1899.52200972855,1659.52109145991,1539.20892304674,1691.57275721851,1794.53340863362,1871.04406164262
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,7214.10040377084,6312.80030498965,3718.29434696755,4674.09943200321,5773.76333234281,8079.24957329001,10048.8480434289,11144.9448413435,13906.1407818125,9551.05403869755,11600.9068649472,7593.8391525702,14975.8902795144,11951.7134126011,8926.42074591474,7458.48917756374,7525.80299308216,9965.83236729757,11196.5854810844,9963.19489084483,6650.33810585348,4935.82787349801,5986.63694851258,6026.51518708812,6569.16408678648
Libya,LBY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20616.9848683599,20331.6315181003,20060.6396913983,22662.7242140997,23813.4011504496,26902.8985878895,28935.6615820305,30928.9422810828,30812.2837288703,29027.1468071228,30234.0918728805,15698.0519072612,26826.0729756733,21151.0051911633,17509.5285087845,17903.2565395803,16961.0177111717,18026.0187834008,18879.3151301984,16194.1082061146,10954.799045265,12641.5097714075,12266.3896804716,13847.0792190045,14303.8087736988
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,76087.911114202,75067.8001680043,79795.1785891101,90108.3673647008,100280.831356705,105295.057027611,114167.939211301,130492.595349517,143249.227302093,126024.714567466,141089.812849014,158066.369379163,148842.035144342,172823.607794648,178735.153020908,167187.15730982,165375.491396259,170547.092298954,174988.775083446,166907.839305016,164671.093553454,201944.830335076,188055.003235348,206780.590353385,..
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,3300.63634928559,3532.52787363242,4148.13091485015,5507.47434187652,6734.57487061946,7857.03148786492,9210.10118229413,12295.1212779366,14955.5345462921,11854.3711053096,11829.122609457,14261.8433787325,14288.1853493139,15636.5252586048,16446.1647181663,14269.8039878287,14934.2702840428,16800.1510246099,19247.2315367967,19608.7943945553,20428.6478157394,23870.4594851722,25085.784063499,27786.0057829276,29384.0189598663
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8465.94329594005,9456.87328070018,10497.2666200199,12085.9566752899,13097.4375662948,14514.7832942166,16446.977802261,19113.9861386164,20735.7079776096,18167.6379038272,19827.948684184,22701.5546059767,24566.898703153,26563.3748975519,28005.7924124857,28853.9978560937,30772.6728449443,33591.5554071488,36491.9385223689,40563.8304884555,41262.7276941725,45873.5273239486,50498.3823963346,50914.8638146665,54409.7628404261
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378721,119025.057203467,112584.676270958,120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,116926.759593905,112696.649059674,116860.02817236,134965.815442152,123719.658915996,133230.619178899,137781.681659123
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,55124.2922512694,56141.7751664486,58575.6792717544,60199.8507967788,64694.4334161028,68787.8547494266,78878.0275161487,85129.1888169612,90970.7211980147,86873.2562419563,90346.0688268008,94475.0302265023,96636.426643956,100925.011992241,105296.284588232,107888.578352982,113365.176082265,114985.842235989,116638.414163882,121371.73990307,122066.739147202,136772.443753292,143381.897533689,142424.729887278,150929.364202573
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,15731.4081633771,15810.7227666562,16814.9926424134,18589.8998330534,23407.1993692194,25681.2167315221,29813.7877167933,35400.2334659409,38888.5118044503,40354.2810293673,52596.2250160214,67046.7284292101,76058.0224963659,87107.8313063626,88355.3181764446,69902.9605741233,68911.6755919628,77570.9876166977,83588.2875009014,81882.6964523869,36883.6652578543,44884.8961602393,36806.891255461,67216.3631112124,72004.7437020733
"Macao SAR, China",MAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,34686.9487205344,36214.8513340462,39641.4818326412,44601.8182261997,56585.3001832163,60569.4566444726,67194.5117540953,75672.6406168549,76827.0193066502,79138.8048016974,99835.0846406553,121085.679344582,133111.616642617,149859.180455113,145187.080794416,108656.763904919,107653.177281832,120774.963080752,129457.998600118,126029.622371097,57077.5325705099,73374.4486829589,64193.5294048618,116328.540600134,126959.917138906
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,280.282905559649,319.283278235657,304.941777398445,352.620095849925,272.20074858856,305.812074924388,324.146874882604,419.548001431865,512.579800058444,446.315238370592,450.009391645726,506.163691559309,493.511162904211,515.301589361832,505.684922503435,445.320069480568,453.970714522463,491.866848718929,500.45718552916,499.818837622534,450.771615201509,483.469463351195,503.51453347296,508.718427705591,544.987501003384
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1235.78733941908,1298.56378873164,1121.08749552772,1218.83563168796,1279.54611058565,1342.51929937145,1416.40465948998,1493.37545004972,1577.33838928618,1479.82980025947,1463.87646786391,1475.17055178114,1463.61756926447,1473.40398077255,1498.83976908219,1496.61172412841,1561.51962374608,1546.88001890817,1546.59563549795,1612.29772715626,1490.32312837866,1577.43246056529,1716.97884873797,1808.44779038579,1883.5374311384
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,224.22415918428,215.474524898357,428.210439838398,383.348596852642,404.674248445428,414.361121984475,440.822149023873,475.180261659331,554.048820396119,625.869729869625,683.124694716799,763.061000394572,558.46208832772,496.947368267313,529.5133440206,539.605363240686,450.506105510719,495.769683367165,533.202567189331,580.889139762475,602.507478176106,617.446994451007,604.269740360317,633.214767978695,522.570393642547
Malawi,MWI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,974.310137499677,924.056368279235,931.283507531356,979.038977932038,1032.80213909276,1070.93590957736,1124.4382691229,1230.56385441329,1311.44999791984,1387.78991561758,1457.60568309596,1516.2111831915,1464.04323957796,1558.11224745203,1505.55190404024,1403.08451209235,1409.95802703533,1380.23263621737,1363.79445595088,1450.01008064784,1513.45990803344,1687.59358179651,1778.30582146001,1830.46461287442,1857.61756950305
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,4083.52874483605,3943.79943910239,4184.03163773539,4465.32194567208,4939.24851854427,5555.58179951206,6158.40785533236,7168.93031942508,8371.82156086005,7191.43287234626,8899.34505544675,10217.1068585031,10600.5744240026,10713.6407638899,11013.3107334403,9648.6797937523,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1037480772,11754.5678336248,11386.0395636528,11874.4273684245
Malaysia,MYS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13027.2733386657,13071.5814138975,13656.0458904379,14387.2484914999,15415.8063402619,16371.4260817974,17426.361167892,18616.8070767617,19479.8799590564,18922.6459508418,20193.4092945433,21324.3594996498,22638.5406944009,23160.8924510627,24306.5212338415,24526.3942716012,25285.8213541391,26415.5960203287,27793.5674222948,28933.928297233,27474.7361378236,29822.8491831618,34419.8684975666,36466.8914938333,38779.2830442253
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2213.81235053178,3033.93234507036,3076.07007160101,3548.5767011056,4070.2609459446,3796.51546524644,5018.94335409159,5758.10286933053,6757.43280929292,6734.03165601895,7173.59601844692,7424.520410971,7461.29703686309,8236.08177944126,8939.07416571472,9644.90655028145,9947.80744731739,10509.628805812,11423.2838427029,11740.2724029785,7393.8886543933,10176.143882547,11786.0191492983,12587.6126038651,13379.3513577224
Maldives,MDV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8526.28986369241,8235.80267716404,8822.51726087564,10065.4858052111,10769.7743281923,9704.44334454041,12075.1455749491,12851.7923161425,13778.8197554554,12265.7930464259,12797.3279262916,13726.3262093446,13988.5973865429,15264.0907069581,16722.523852619,17875.0989419262,18769.5060607629,19767.8893613468,21899.4292993843,23077.2112236652,13425.3674459601,19052.6224904311,22880.5123151419,24786.2032123451,26182.7831570917
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,304.652870194271,346.224554251022,378.191678628285,441.910358475095,495.006294680645,548.730382842725,586.985415515264,670.853394973479,767.19483895009,787.482564287398,797.151541135109,938.292902583696,872.506092465564,901.920957644831,947.915033288325,838.11986940103,872.468587171653,924.057531692284,996.379292136901,971.949318638092,953.242943290974,1027.27345365357,976.914116406452,1043.9533853528,1094.61949265799
Mali,MLI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1356.51736440853,1558.71870195563,1581.11108691343,1714.89753907761,1730.0922516304,1770.67795435907,1831.5492454407,1852.36282555464,1893.49514528434,1944.69828229092,2011.67894612475,2046.22567064388,1990.14805241092,2059.28407641881,2184.87660281666,2330.24293947692,2531.80496963482,2606.69607954141,2684.41122026575,2819.86582297259,2723.70094784441,2796.22793795433,3014.4210732688,3174.62960276396,3314.77332231959
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,10348.4858902403,10357.7025891731,11251.2025296416,13593.9787155682,15212.1313438497,15831.344048672,16653.6036929688,19444.1741958382,22315.3104212988,21176.3218262672,21946.6069636029,23516.9691234302,22878.3130866521,25415.5566867731,27424.5765646694,25529.6813337717,26459.0770929988,30317.2443175543,33382.2677499267,32421.9179752262,31823.4363934505,38096.8360735119,35638.8869457406,40905.8059585057,43898.5781808597
Malta,MLT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18210.6061117555,18437.0771647959,19532.0280283589,20815.4108525865,21568.6988089111,22227.4149581301,23224.0186847655,25012.5833807415,26653.8964470943,26767.9776103988,28912.3672337319,29426.0314204362,30716.193704651,33138.1662712717,35205.7902714715,38379.0106899377,40999.0793082983,45763.1563349966,48177.3556384035,51391.8493504266,49971.9388819914,56852.2570823379,59511.9340316163,64220.3751411583,69832.1871006218
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2264.79114897645,2394.34501105178,2566.06708799222,2539.3307383954,2566.08291015814,2658.65217893885,2754.26988767503,2892.28403958874,2817.60522775322,2906.63026970914,3095.45768964722,3319.39815439151,3514.26515490383,3677.90690791421,3735.23977829545,3764.34426229508,4229.80988911945,4592.83457628576,4858.12079054875,5292.33985502306,5661.96787336674,6315.31279603534,6455.66062185762,6793.24495895856,7726.33668877794
Marshall Islands,MHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2489.96943780806,2700.27054583067,2825.24479927053,2824.27883367143,2879.90589671206,3016.70324372574,3110.05225553568,3309.39754112765,3118.23467102442,3253.15085940372,3473.40469896159,3536.56004235245,3589.66880383744,3845.00357492163,3931.34410649415,4125.1616927563,4366.25764216189,4719.31304926001,5232.2052487185,6045.06240789858,6136.97119702131,6767.95785510528,7431.42757895496,7548.73253747944,8194.63854758403
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,680.911061879778,651.817840199777,648.879643934862,732.017820812675,823.554457141893,998.96583416747,1300.60367988659,1405.15016203368,1635.5630623124,1435.43010811893,1659.96369705455,1931.19975525465,1859.11733247641,1934.24103064714,1713.00865264234,1554.94897871782,1565.76575722696,1615.00401327323,1722.93528854073,1767.072710621,1795.76459566714,1947.78918383313,1960.35240077424,2135.78187606359,2110.12036938187
Mauritania,MRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2303.66639707769,2279.72711478483,2295.80500995331,2446.69817773871,2570.29404911997,2809.03508145691,3341.70718355001,3278.27661394002,3235.99782161036,3158.74414286708,3177.84436561165,3270.86251341888,3464.97661099269,3831.04711012348,3865.1425867687,3977.61171275863,4682.70259690033,5353.06608810407,5429.23223059784,5610.13236713892,5740.73959690129,5836.56580821897,6484.82792132631,6965.90953574715,7368.75275290214
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,3981.98343249582,3908.55694927435,4073.06053055903,4858.26575549747,5460.60800184198,5354.02974260642,5784.22491883026,6677.34962448608,8140.50808595895,7426.88645617593,8113.17670740212,9324.24232310496,9421.52514098225,9877.13865958834,10490.3315563853,9630.5437837507,10095.1225574156,10986.7034093005,11818.7480619272,11568.2533399824,9135.84773751062,9177.71195973013,10246.5017455553,11269.9684462139,11990.7798944837
Mauritius,MUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9143.0073732792,9585.8047303181,9823.53996405315,10534.5572530361,11215.7002784358,11703.4765244451,12592.5218946608,13612.2512989533,14569.1531207728,15104.8081548746,15919.6622762525,16883.565820961,17259.4018011357,18435.2031858652,19294.4682829555,20269.523509561,21951.8307433111,22897.9700922102,23415.5237589118,24374.7818286566,21621.5971225158,23010.2013826905,26874.4899927593,29560.7137230079,31839.7597535524
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,7524.0271380091,7952.76479510706,7983.03398381759,7434.0746485155,7849.66759649565,8671.75891885163,9512.63575346699,10134.3327138119,10523.7685403244,8423.56933214711,9728.80078377082,10664.4944032313,10744.1335242686,11216.8008505428,11391.3773497683,10021.2386118827,9097.92397674769,9649.27816772402,10084.7937562021,10369.5553585271,8841.27075039868,10314.0506722115,11405.7940473759,13860.9597809326,14185.7812248529
Mexico,MEX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11704.3811052518,11738.7259429144,11761.8865901666,12066.1601233136,12657.8156092307,13260.2388186669,14541.6716295608,15031.8619592978,15680.5761896881,15192.6241502056,15908.8603214578,17266.8129106549,18004.7935607542,18170.264789912,18820.7991098584,19075.3384701377,20104.5839787472,20488.7150800441,20921.4775277572,20964.2774847072,19354.1248706244,20782.5877417545,23387.224276697,24917.1928856764,25738.603144294
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2049.3453246655,2103.74859460914,2113.45987332485,2145.87755337517,2104.42804750084,2207.16844533875,2244.97227274486,2293.51341684075,2369.50811741318,2544.11114550961,2702.61165204772,2848.70077003105,2992.28916099077,2893.13437410825,2896.73082002714,2853.07643587028,2979.60119184048,3279.10779039285,3566.58690371125,3572.65918282222,3362.02802120524,3508.22314197664,3710.12451611752,3919.64307910859,4166.00476748564
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2346.91905346727,2436.46317318124,2483.45825184843,2580.87251667428,2573.97301569908,2728.61800192302,2824.4825395176,2873.02977076321,2877.45097129853,2953.54461702783,3063.03751923564,3239.75928315705,3238.40486117851,3165.65685742796,3129.54694054301,3288.92160669275,3340.44639346428,3461.36460828084,3526.87287847214,3718.79208432919,3683.98981483674,3946.41608109166,4086.9798010394,4233.74492558769,4346.84249671875
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,440.538683980372,507.404076252819,570.799866188293,682.319095965299,897.178494749468,1034.39197746993,1183.02481442894,1531.21618590748,2110.55305353857,1898.43975710988,2436.79935102421,2941.36224066021,3044.8084324815,3321.04397795719,3289.95758568777,2749.55137054338,2847.08794770479,3453.26727720294,4156.44981956646,4405.33418162155,4375.7788930524,5274.60582195352,5744.29618434435,6799.58594644576,7576.19589413326
Moldova,MDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3044.67050577354,3310.52882645877,3632.61091825467,3959.95150996029,4378.17475782467,4865.93456430334,5271.38970435336,5589.5685077365,6153.35152147981,5827.17888882857,6323.06287905206,6832.94156502961,7254.66249032313,8232.5238047368,8643.06431435343,9197.61838204272,10325.8404896126,11252.1135465283,11868.1955463223,13413.2232935126,13527.4413130967,15682.0703284653,16452.9621192,17746.9405538684,18614.9880691203
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,81789.0206522549,82402.7809570189,90051.4459877468,111110.451312249,125160.228087598,130538.742587117,143083.461107202,184558.556593338,204263.797114294,169150.267344616,161853.920622244,179363.984221513,165444.651378771,184940.663804718,195693.570738894,170437.101188261,173604.753555915,170663.375247872,188298.315668437,193746.785647412,176891.886538492,223823.363960226,226052.001905201,256799.788612806,288001.433369041
Monaco,MCO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,476.02755082717,524.453483552485,570.249213248399,643.168068921658,794.154552001815,994.90010913241,1329.89179579053,1627.68787743359,2127.42678594737,1703.32756790019,2625.21881402433,3736.04201455077,4328.89001905655,4340.14310544449,4126.23975800524,3838.92126989984,3619.90026383792,3645.96708669551,4107.64288528468,4347.54610314873,4001.25193077703,4517.61578018785,4993.51487463495,5838.63108083902,6750.6301157724
Mongolia,MNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3739.69666851051,3888.85528581332,4083.38422166067,4399.36537925014,4941.82663694262,5406.14341980278,5977.19688729951,6678.05474357637,7296.58073671622,7119.39424211884,7531.62557442648,8861.82052869304,10151.7217998165,10442.3850504493,10900.2305197857,10458.3027240524,10511.3831063141,11096.0375604239,12317.4824277695,13604.978943194,13693.179806943,14792.2509086422,16401.9894751531,18004.8512058355,19144.7261368498
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,1627.06511911987,1909.59870186179,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242797,4418.84951521682,5971.84638953467,7359.95118960869,6700.11405052395,6678.63930800758,7265.51668681954,6552.48071710904,7102.77882895852,7342.17339453427,6421.00307345999,6968.01539365317,7674.2813940676,8673.59128084795,8749.02375172644,7538.53635992191,9317.15520065156,10024.5435616209,12259.8775034436,13263.3281277699
Montenegro,MNE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6002.5764111389,6772.28818455103,7100.30635177469,7341.27844094377,7842.50753015106,8313.65416335034,10442.5234688376,12452.7249830065,13801.9444123155,12969.5073630831,13613.7972572862,14347.5018019773,13792.5203904063,14692.1209476395,15276.0694532909,16096.0360091728,18029.6957251662,19356.4154044415,21083.1758536243,23705.0481749248,20624.7797600108,23690.0272582142,27691.9117209251,31063.8504485867,34225.8729889066
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1499.107421875,1506.24523925781,1596.02062988281,1941.87255859375,2183.55541992188,2242.98828125,2438.12646484375,2755.5859375,3183.20043945313,3119.58862304688,3067.9853515625,3301.98876953125,3164.17724609375,3379.7431640625,3435.40698242188,3146.24780273438,3140.85546875,3296.52661132813,3501.69799804688,3508.09765625,3268.0302734375,3785.93627929688,3463.1376953125,3813.72607421875,4153.1943359375
Morocco,MAR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3930.22314453125,4268.86962890625,4436.4287109375,4741.0615234375,5024.6943359375,5274.74169921875,5780.6181640625,6057.935546875,6437.0634765625,6628.57666015625,6848.66748046875,7274.1474609375,7307.6123046875,7542.0986328125,7237.27734375,7799.09228515625,7853.17626953125,8115.12060546875,7801.0986328125,8046.22900390625,7704.84912109375,8623.265625,9310.0322265625,9894.650390625,10415.1240234375
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,327.12623979157,304.792138621913,313.886661721198,339.488737800648,400.056973161545,436.773856167384,457.487647833183,507.874923914304,592.159111184122,547.697144193651,496.185839392659,618.17649286789,685.685748199513,686.505672517351,697.142680444123,610.563774706589,441.489734819071,470.93856305196,517.507260258101,519.09255091362,462.433876479921,509.907829475551,578.251663751351,622.000297682823,656.776824637306
Mozambique,MOZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,471.967329761791,532.627310160456,580.040921427185,619.987510681772,673.345717268781,721.411761943486,798.387667642541,861.987682743539,916.155850233958,951.485453763858,1000.2411486648,1063.65543296311,1075.87786085361,1113.7525275929,1165.82826607505,1317.88785956822,1379.10740028691,1282.74965991801,1325.58695568953,1388.79707034446,1411.62040229911,1457.23540930922,1581.9441944262,1678.39118243681,1705.37919520416
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,196.619580625284,141.525660705722,146.598390364449,224.292688912409,224.508811413327,252.685193060728,303.495087119254,419.375780725042,658.442487229705,758.442935789255,1010.53417343401,1213.62898703376,1202.6658960055,1199.09561597055,1293.00042319714,1166.73305547935,1229.19713491328,1272.82241815234,1298.21310327675,1425.98954241668,1490.21683599469,1242.7213439951,1158.05005055976,1233.19666209269,1359.05001560107
Myanmar,MMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,948.748285178047,1068.82590521952,1203.8263073429,1384.52851825947,1600.84105608585,1860.45413157633,2152.86730947026,2458.85746440138,2748.07921338491,3039.7998233771,3348.12889497049,3579.40482970626,3845.15284153671,4143.63012731959,4376.38833281274,4458.69054442659,4459.53981427471,4706.43248949598,5581.2769545815,6101.37245765709,5740.99045843992,5178.44718217164,5731.93787872459,5953.35735165913,5997.46516323715
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2156.67590512714,1915.58926594875,1772.07565537493,2569.24739317883,3403.15496192955,3685.77299991587,4017.1834716928,4379.04313682732,4204.78555422749,4302.91374148376,5418.21633365814,5834.7917675794,5942.64680978673,5346.62131149967,5378.32326241205,4774.10650865775,4395.68776162376,5143.96072323076,5308.60813408705,4731.9210318831,3878.58982993966,4412.8355693052,4349.79908493314,4187.60500396525,4413.12752211572
Namibia,NAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5128.61433644621,5196.15009836199,5433.26902723843,5692.63373752872,6479.76368965829,6766.5998120605,7373.75822211888,7874.93144508288,8124.81517886749,8079.38392286218,8538.19995395948,9002.23004537057,9363.76632318029,9699.2083777865,10365.3090596781,10465.8920558516,10200.1392609733,9887.9393548255,9853.73533646074,9609.48555672874,9354.13136713077,9709.09930646771,10662.7017064119,11251.2370313819,11686.6020661881
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2648.60152860938,2232.30874026726,2084.64824520971,2463.28259078079,3040.51349889,2992.40382776926,2910.14145794684,2272.15291307045,3756.84531228766,4410.56764668962,4735.92000502092,6444.03642094634,9842.77032731856,8974.51886874433,9230.05440328927,7747.25584993607,8748.15632605428,9656.97976571484,11413.7463016389,10801.7705659635,10709.068810538,14979.099896799,12911.9086441381,12752.4723855838,13609.158837552
Nauru,NRU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5838.38474480524,5587.10059513323,5132.474854085,5260.70566106421,5168.562529217,5336.45554924709,5974.81684403378,4788.51763173528,5863.37099288988,5567.8891646028,5620.40413037023,6544.10299768768,8153.2726237438,8428.7325679025,9725.9521482902,9955.33548663175,10281.267399011,9650.31890049941,9657.26073566654,10554.5218534787,10810.9461002401,12112.2358384228,13245.1094562619,13731.5704745016,14173.0081043154
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,223.830289183078,240.795114544664,238.89140296106,246.429706587633,279.587750044428,309.024168339372,340.431796437968,385.449767660642,464.817391891529,473.078751198621,585.278491984574,785.518656222132,788.202937148377,803.269595420477,821.455224911731,875.543635474862,877.256454696737,1034.28374906846,1179.19843190389,1203.14294706401,1154.21517578318,1252.75076731986,1385.91066274851,1382.33055769304,1447.31004458428
Nepal,NPL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1316.82940913774,1388.47045455809,1390.43706974998,1453.18365785704,1542.44947639149,1627.83915596503,1717.78611779434,1809.3237124739,1942.152996933,2028.95740753622,2139.22749384013,2247.99742932205,2465.83469449131,2658.02196886933,2901.19752086169,2957.30559145504,2976.12513681451,3604.70825949747,3956.12461094443,4260.67373190851,4235.57462326905,4546.22970006289,5102.99231132947,5395.20820077513,5736.62134332704
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,26225.1697734149,26955.7128032278,29446.5330872868,35896.7504630706,40611.3414353091,42165.396168388,45123.5432406426,52100.7996285947,58246.7026905874,53172.0261581418,51305.7338533973,54701.7728030611,50473.9442002689,52602.2860520766,53457.2234864322,45793.8135434697,46808.5291492503,49513.6817346384,53955.0770024266,53554.9007491475,53467.9277413737,60141.9880911492,59123.318556487,63515.6030780019,67520.4218956281
Netherlands,NLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,31887.8534610687,33262.9823809205,34568.4593268108,34290.7550467807,35965.5468021136,37778.4864360065,41216.8840677591,44205.0449836126,46714.3454301392,44935.7457496481,45306.3078054895,47004.1370739062,47653.3401651371,49622.0519614799,49751.3092860822,50970.348484391,53162.2791598028,56037.567993606,58819.2609142584,62345.2538465433,62596.6302027524,68573.5648786446,77152.2237613361,78305.2888358968,84221.9783775078
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,15329.7297200058,14482.3606263602,16104.5520406819,20768.1061488848,24475.6488547037,25528.2918353444,28193.2537573387,35177.6535261448,35723.9033194947,33836.494080472,35798.9084757829,38835.9401851385,35559.5672006157,36671.1566752621,37816.9558599295,30858.7237060533,30782.8544433514,32354.7102832901,34902.8968780031,33411.3358835672,33270.330597637,35311.5543551452,33516.363085906,33701.8923322781,29213.1923192946
New Caledonia,NCL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,13641.1027183822,13882.8568268586,16874.1874918196,21913.7081719961,25420.234882944,27751.0654708859,26654.5932018985,32479.9817381467,31324.7397977102,28276.7255416225,33761.9009639947,38431.7766788499,40053.6991536369,43000.4646849189,44618.266973847,38665.3723018158,40113.7195382428,42950.3841711138,43257.0769238879,42855.831861632,41997.7830324279,49950.4251691316,49099.7090423358,49075.9562832927,49205.1792146792
New Zealand,NZL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21500.6292898099,22521.0409382492,23306.2795376277,23987.3688944924,25096.6858778485,25677.4190803252,27744.0617198326,29353.5006283723,29895.6451662949,30756.2239617129,31292.9527570392,32738.9884445601,33054.8936751088,36262.704728265,37331.3155732447,37578.02761327,39988.9250855472,42243.5084459397,42527.2784103301,45278.4587226734,45513.3123768343,48248.7176729892,54021.059471244,54320.2455903362,55624.9347220549
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1017.3124434882,1051.874235891,1014.3339042591,1021.35216668794,1098.62118662335,1183.30214010175,1248.17371577788,1350.38145753377,1523.68437086409,1467.08288052845,1526.56706951408,1679.71192084633,1784.69836017555,1835.43996363715,1958.37047579547,2074.45620634731,2131.68704828322,2182.61380995674,2035.16549390507,1958.62051528095,1938.44704754382,2138.38588469449,2322.89053964583,2609.44492072931,2847.53966339498
